OBJECTID,Shape,NIB,IdBidang,ls_asal,status_per,kelompok_perubahan,PREDICTED,KECAMATAN,KELURAHAN,TIPEHAK,NIB_1,lb_dpn,letak,s_letak,zonasi,s_zonasi,kls_jln,s_kls_jln,IdBidang_1,ls_tnh,elvasi,s_elvasi,lb_jln,jk_atrs,jk_kolp,jk_kols,CBD,jk_atrp,Shape_Le_1,Shape_Le_2,PREDICTED_1,Shape_Le_3,Shape_Length,Shape_Area,bentuk,s_bentuk
309,"(96740.9283958594, 756338.5503838467)",362,309,38.06235303690983,tetap,,1385710.57966,Pekalipan,Pulasaren,Hak Milik,00362,4.77465553244,Normal,3.0,Perumahan Sederhana,2.0,Lokal Sekunder,2.0,6785,38.06235303690983,Sama,2.0,2.69,946.955074823,2002.43792333,2433.15755343,449.749420765,2342.08731268,42.314512769,42.3145127711,1385710.57966,24.6774253448,24.677425344798237,38.06235303690983,,
310,"(96855.90091366653, 756364.0702493172)",696,310,196.64177723984287,tetap,,2380767.61917,Pekalipan,Pulasaren,Hak Milik,00696,12.1050690809,Normal,3.0,Perumahan Sederhana,2.0,Lokal Sekunder,2.0,6846,196.64177723984287,Sama,2.0,1.835479,767.437929707,2007.11411215,2531.88948523,447.534460005,2315.10722677,58.3973168233,58.3973168242,2380767.61917,56.7515414186,56.75154141863794,196.64177723984287,,
311,"(96708.4316878937, 756309.3466297905)",342,311,60.79988428691609,tetap,,1365879.60521,Pekalipan,Pulasaren,Kosong,00342,3.12208132805,Normal,3.0,Perumahan Sederhana,2.0,Lokal Sekunder,2.0,6708,60.79988428691609,Sama,2.0,2.69,952.987508918,2008.47011438,2439.18974448,455.78161182,2242.58907226,30.2150408165,30.2150408163,1365879.60521,31.7284282265,31.728428226465063,60.79988428691609,,
312,"(96243.96102902948, 756178.7176759152)",463,312,51.47079080468377,tetap,,1469709.64945,Pekalipan,Pulasaren,Hak Milik,00463,6.47936264105,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7857,51.47079080468377,Sama,2.0,1.835479,1570.95025763,1493.86724234,1924.58687244,383.187591214,2167.57292052,28.9229247676,28.9229247717,1469709.64945,28.8693716289,28.869371628906634,51.47079080468377,,
313,"(96351.8414695685, 755844.9589320776)",878,313,79.88155327487182,tetap,,1272490.01666,Pekalipan,Pulasaren,Hak Milik,00878,7.02801945663,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7436,79.88155327487182,Sama,2.0,1.52,1670.56179211,1631.09611793,1872.38063397,703.278379609,1607.89635017,38.45564361,38.4556436109,1272490.01666,36.7782067196,36.77820671964182,79.88155327487182,,
314,"(96414.34503762731, 756206.399486872)",197,314,60.53100901718501,tetap,,1673578.15662,Pekalipan,Pulasaren,Hak Milik,00197,4.35747223284,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7144,60.53100901718501,Sama,2.0,1.835479,1375.19714655,1694.23068922,2124.95031932,257.688390743,2189.39143527,34.6820457625,34.6820457641,1673578.15662,35.0864665134,35.08646651335736,60.53100901718501,,
315,"(96418.12301646493, 756141.6002645204)",760,315,88.83688999294596,tetap,,1409622.50433,Pekalipan,Pulasaren,Hak Milik,00760,4.99399325814,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7409,88.83688999294596,Sama,2.0,1.835479,1371.82173743,1698.13401736,2128.85364746,259.549305523,2162.87287814,46.2182364141,46.2182364126,1409622.50433,46.2193326541,46.21933265411707,88.83688999294596,,
316,"(96399.94897567017, 755826.233834465)",857,316,53.59792525358744,tetap,,1316552.95065,Pekalipan,Pulasaren,Hak Milik,00857,5.8217289969,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7292,53.59792525358744,Sama,2.0,1.52,1630.13006418,1685.0696922,1926.35420824,712.691700868,1661.87145505,30.3154970371,30.3154970357,1316552.95065,29.7857258297,29.78572582972756,53.59792525358744,,
317,"(96527.65879926294, 756336.168540149)",207,317,103.15193165067373,tetap,,9452600.40689,Pekalipan,Pulasaren,Hak Milik,00207,5.2796687321,Normal,3.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Primer,3.0,7072,103.15193165067373,Sama,2.0,12.785432656,1128.80713301,1737.16782272,2167.88745282,228.25233413,2230.21963891,48.077565918,48.07756592,9452600.40689,48.7890429433,48.789042943348136,103.15193165067373,,
318,"(96415.28596554448, 755928.3799680553)",865,318,120.12970136633534,tetap,,1439965.66861,Pekalipan,Pulasaren,Hak Milik,00865,14.1712346958,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7523,120.12970136633534,Sama,2.0,1.61,1654.56307424,1453.32534199,1884.04497209,342.645690858,1987.65801811,43.0391707613,43.0391707611,1439965.66861,44.7297299968,44.72972999681035,120.12970136633534,,
319,"(96416.43729331954, 755906.1149663242)",482,319,102.6221488604564,tetap,,1359984.55083,Pekalipan,Pulasaren,Hak Milik,00482,7.26671258735,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7373,102.6221488604564,Sama,2.0,1.61,1598.83257971,1752.47209855,1993.75661459,681.395179606,1729.2760441,27.4579573725,27.4579573723,1359984.55083,49.5381264812,49.538126481150485,102.6221488604564,,
320,"(96593.49605295715, 756283.5389206755)",320,320,109.45968917487406,tetap,,1536719.59511,Pekalipan,Pulasaren,Hak Milik,00320,4.71990307048,Tusuk Sate,2.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6773,109.45968917487406,Sama,2.0,1.835479,1097.22186455,1874.02200259,2304.7416327,104.465292255,2222.78284693,58.4306645751,58.430664576,1536719.59511,55.1590440826,55.15904408263599,109.45968917487406,,
321,"(96386.04289282647, 756006.7879228536)",304,321,57.17578567109665,tetap,,1500440.89154,Pekalipan,Pulasaren,Hak Milik,00304,5.36566903932,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7372,57.17578567109665,Sama,2.0,2.0,1720.58121358,1724.97185301,2097.02627443,614.292201885,1832.54941086,32.3923061466,32.3923061493,1500440.89154,33.4925698488,33.492569848773265,57.17578567109665,,
322,"(96323.6686823249, 756318.9574704889)",785,322,631.1268993598686,tetap,,8755988.4181,Pekalipan,Pulasaren,Hak Milik,00785,20.4219648467,Normal,3.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Primer,3.0,6974,631.1268993598686,Sama,2.0,13.59,1258.26864349,1506.18032035,1936.89995046,395.500669222,2239.94327869,60.6126456198,60.6126456169,8755988.4181,104.130474439,104.13047443880302,631.1268993598686,,
323,"(96273.67530636152, 756267.9557904061)",1,323,166.33119484898208,tetap,,1263044.47068,Pekalipan,Pulasaren,Hak Milik,00001,11.9215049846,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6741,166.33119484898208,Sama,2.0,1.835478594,1370.92917381,1501.19187767,1931.91150777,390.512226536,2234.95485908,57.2179685444,57.2179685451,1263044.47068,52.8943716384,52.89437163841269,166.33119484898208,,
324,"(96330.36916080426, 756020.7219440537)",824,324,110.27819947883118,tetap,,1462453.79246,Pekalipan,Pulasaren,Hak Milik,00824,9.83375837937,Hook,4.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7289,110.27819947883118,Sama,2.0,1.835479,1713.02919585,1673.47861618,2077.71943202,562.798965048,1813.24188154,42.0381816963,42.0381816977,1462453.79246,42.1775905276,42.17759052762082,110.27819947883118,,
325,"(96755.76388839036, 756250.2699027633)",58,325,291.02960055682394,tetap,,1491024.66741,Pekalipan,Pulasaren,Hak Milik,00058,3.75158502684,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6893,291.02960055682394,Sama,2.0,1.835479,1031.30665148,2086.78680254,2517.50643264,470.036408289,2242.18351738,75.0936371469,75.0936371515,1491024.66741,83.5011520614,83.5011520614201,291.02960055682394,,
326,"(96367.08684118073, 756260.5133031335)",563,326,39.89856356893824,tetap,,2388572.8303,Pekalipan,Pulasaren,Hak Milik,00563,7.1421467881,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7397,39.89856356893824,Sama,2.0,1.835479,1300.23666281,1647.15245125,2077.87208135,329.09255219,2277.26930607,24.5606108536,24.560610854,2388572.8303,25.5627629211,25.562762921104433,39.89856356893824,,
327,"(96984.60718851203, 756239.3969502492)",258,327,147.8944869591449,tetap,,1483057.98128,Pekalipan,Pulasaren,Hak Milik,00258,7.08317439179,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6953,147.8944869591449,Sama,2.0,1.835479,746.865615065,2133.81511991,2764.53911294,612.256237723,2133.87887409,55.3777693778,55.3777693771,1483057.98128,55.6201464447,55.62014644472772,147.8944869591449,,
328,"(96496.2862549498, 755908.6780266096)",246,328,49.03967605216771,tetap,,1374908.8856,Pekalipan,Pulasaren,Hak Milik,00246,5.22121681588,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7294,49.03967605216771,Sama,2.0,1.835479,1735.83643001,1693.31628591,1958.83643073,582.636634772,1694.35500515,29.0742530474,29.0742530483,1374908.8856,29.9121118343,29.912111834262397,49.03967605216771,,
329,"(96542.77215077673, 756110.7850245697)",508,329,96.25893005369637,tetap,,1688399.7493,Pekalipan,Pulasaren,Hak Milik,00508,5.35476344931,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6746,96.25893005369637,Sama,2.0,1.835479,1180.5589688,1889.22615843,2319.94578853,202.667885625,2039.30287554,36.05496652,36.0549665182,1688399.7493,39.9114500482,39.91145004819859,96.25893005369637,,
330,"(96552.76495230923, 756066.9393460454)",642,330,46.78509069319217,tetap,,1651819.54514,Pekalipan,Pulasaren,Hak Milik,00642,7.30418910567,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,8057,46.78509069319217,Sama,2.0,1.835479,1245.25514461,1863.75322077,2294.47285087,287.168376177,2009.55964077,28.5629181545,28.5629181523,1651819.54514,27.452862568,27.45286256803741,46.78509069319217,,
331,"(96464.68184270193, 755921.060370516)",169,331,138.72008473236448,tetap,,1375943.64799,Pekalipan,Pulasaren,Hak Milik,00169,8.55358441005,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7371,138.72008473236448,Sama,2.0,1.835479,1515.32550564,1791.29078844,2032.57530448,597.89073433,1763.65589985,49.085840457,49.0858404554,1375943.64799,49.6661858828,49.66618588282503,138.72008473236448,,
332,"(96474.90718398678, 756163.1331522987)",99,332,49.566317561186395,tetap,,2614552.89338,Pekalipan,Pulasaren,Hak Milik,00099,4.37457980819,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7459,49.566317561186395,Sama,2.0,3.41,1290.71860073,1768.32642628,2199.04605638,168.53527022,2119.69070964,31.3268270569,31.326827056,2614552.89338,30.9159115398,30.915911539826116,49.566317561186395,,
333,"(96436.78353945621, 756295.0267995419)",194,333,124.05950814872202,tetap,,2397118.30297,Pekalipan,Pulasaren,Hak Milik,00194,5.9014602835,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7069,124.05950814872202,Sama,2.0,1.64,1341.48820249,1688.40284094,2119.12247104,259.126624264,2261.09502435,70.2689646065,70.2689646066,2397118.30297,44.8628571499,44.86285714993508,124.05950814872202,,
334,"(96815.39945735491, 756269.8057387562)",44,334,135.3031539560138,tetap,,1326192.10182,Pekalipan,Pulasaren,Hak Milik,00044,9.16673613532,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6887,135.3031539560138,Sama,2.0,1.85,915.824704638,2122.21914137,2552.93877147,569.530638801,2296.57083428,46.9225623073,46.9225623093,1326192.10182,47.3152661697,47.31526616974086,135.3031539560138,,
335,"(96826.3183011565, 756290.3681664618)",196,335,172.69581141018645,tetap,,1313751.98644,Pekalipan,Pulasaren,Hak Milik,00196,7.75456018389,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6955,172.69581141018645,Sama,2.0,1.85,910.090966326,2141.00335093,2571.72298104,588.314848368,2290.83709597,71.1910906668,71.1910906668,1313751.98644,60.0197266785,60.01972667849898,172.69581141018645,,
336,"(96585.08330440827, 756206.6268802648)",608,336,74.45252380796447,tetap,,1417649.89675,Pekalipan,Pulasaren,Hak Milik,00608,7.4187585007,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6929,74.45252380796447,Sama,2.0,1.835479,1251.96138768,1879.25899033,2309.97862043,108.741525003,2110.70529442,33.6648172136,33.6648172141,1417649.89675,36.296069816,36.2960698160249,74.45252380796447,,
337,"(96509.98176837608, 756142.1520465938)",867,337,75.53362110026582,tetap,,1586980.49248,Pekalipan,Pulasaren,Hak Milik,00867,6.69121794653,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7503,75.53362110026582,Sama,2.0,1.835479,1236.27714171,1815.34859806,2246.06822816,172.894088807,2095.02104845,35.9825231717,35.982523174,1586980.49248,35.3361654087,35.33616540874809,75.53362110026582,,
338,"(96395.19369260926, 755943.4838872743)",1836,338,209.93987880412683,tetap,,1325753.56689,Pekalipan,Pulasaren,Hak Milik,01836,18.9508023728,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7126,209.93987880412683,Sama,2.0,1.835479,1652.06275902,1728.42829225,1969.71280829,669.666918956,1705.231689,59.9983665149,59.9983665149,1325753.56689,60.0799995123,60.07999951234666,209.93987880412683,,
339,"(96432.04466813078, 756172.202387283)",91,339,39.97613621329577,tetap,,1692218.39672,Pekalipan,Pulasaren,Hak Milik,00091,3.38430965617,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6949,39.97613621329577,Sama,2.0,1.835479,1338.08358714,1725.82154432,2156.54117442,225.8122921,2152.27787586,29.9489144025,29.9489144029,1692218.39672,30.397778138,30.39777813799525,39.97613621329577,,
340,"(96346.64569099387, 756225.9772612426)",461,340,276.1892582431285,tetap,,2391707.74655,Pekalipan,Pulasaren,Hak Milik,00461,10.4194712582,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6647,276.1892582431285,Sama,2.0,1.835479,1353.18035933,1650.2754649,2080.99509501,380.954658596,2276.39840855,66.7411711664,66.7411711673,2391707.74655,67.4611684356,67.46116843560021,276.1892582431285,,
341,"(96798.43311999878, 756202.4146932167)",206,341,90.49790201135136,tetap,,1382207.01429,Pekalipan,Pulasaren,Hak Milik,00206,5.93108850823,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7029,90.49790201135136,Sama,2.0,1.835479,962.766231126,2175.02174128,2574.83686221,422.553986996,2194.6998201,42.7921954533,42.792195453,1382207.01429,42.6694385557,42.66943855574484,90.49790201135136,,
342,"(96432.6902072613, 756145.4112979649)",402,342,164.87074577386778,tetap,,1422423.24686,Pekalipan,Pulasaren,Hak Milik,00402,11.3056481193,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7032,164.87074577386778,Sama,2.0,3.41,1326.97742565,1723.16674378,2153.88637388,214.70644724,2141.17171438,50.1153412967,50.1153412987,1422423.24686,51.4890149744,51.48901497442125,164.87074577386778,,
343,"(97021.79123307538, 756390.2090847165)",152,343,1336.121939214678,tetap,,7368011.63537,Pekalipan,Pulasaren,Hak Milik,00152,17.1004616854,Normal,3.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Primer,1.0,6979,1336.121939214678,Sama,2.0,6.19,583.290177815,1999.88128031,2729.25369779,560.155160152,2238.96510926,205.484004768,205.484004771,7368011.63537,207.616627125,207.6166271251952,1336.121939214678,,
344,"(96831.94011620471, 756211.9586308367)",307,344,39.43692963525932,tetap,,9573959.54573,Pekalipan,Pulasaren,Hak Milik,00307,30.846743981,Normal,3.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Setapak,1.0,7755,39.43692963525932,Sama,2.0,1.835479,1237.35792453,1842.26622533,2272.98585543,115.176665109,2096.10183127,64.1498272138,64.1498272133,9573959.54573,25.3018711245,25.301871124544594,39.43692963525932,,
345,"(96549.55570033092, 756100.0150340223)",948,345,66.20824280098913,tetap,,1463952.62627,Pekalipan,Pulasaren,Hak Milik,00948,7.29568387001,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7178,66.20824280098913,Sama,2.0,1.835479,1165.65126113,1880.20880741,2310.92843751,187.760287645,2024.39516787,31.1064615904,31.1064615922,1463952.62627,33.7646837128,33.76468371276211,66.20824280098913,,
346,"(96755.95384997899, 756338.6020897642)",371,346,57.88709315329859,tetap,,1364889.70978,Pekalipan,Pulasaren,Hak Milik,00371,4.53801404286,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6704,57.88709315329859,Sama,2.0,1.835478594,937.300759499,1992.78357122,2423.50320132,440.095068653,2332.43299736,29.6337533166,29.6337533213,1364889.70978,32.5924240772,32.592424077166314,57.88709315329859,,
347,"(96879.00695903828, 756244.2194281108)",472,347,122.27184259305476,tetap,,2566733.77937,Pekalipan,Pulasaren,Hak Milik,00472,8.85819756005,Hook,4.0,Perumahan Sederhana,2.0,Lokal Sekunder,1.0,6968,122.27184259305476,Sama,2.0,1.835479,868.494907115,2139.9274768,2664.70284988,538.041155363,2187.99756341,45.2339902187,45.2339902187,2566733.77937,44.6297933903,44.62979339029768,122.27184259305476,,
348,"(96455.13718293859, 756137.4299789192)",767,348,127.8656037549505,tetap,,1430415.19009,Pekalipan,Pulasaren,Hak Milik,00767,10.8945636429,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7304,127.8656037549505,Sama,2.0,3.41,1309.99261545,1739.31184612,2170.03147622,197.722111134,2124.18690417,44.8875796307,44.8875796335,1430415.19009,45.3452057332,45.345205733162004,127.8656037549505,,
349,"(96500.19294896763, 756173.0007546121)",381,349,58.281117098130295,tetap,,2653168.43827,Pekalipan,Pulasaren,Hak Milik,00381,6.5194352213,Hook,4.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6754,58.281117098130295,Sama,2.0,1.835479,1264.13197286,1802.85849391,2233.57812401,141.949386963,2122.8758796,31.9317569882,31.9317569898,2653168.43827,32.0509901756,32.050990175647684,58.281117098130295,,
350,"(96387.99433655241, 755853.8924731243)",164,350,110.4111105371224,tetap,,1341571.71705,Pekalipan,Pulasaren,Hak Milik,00164,14.023659369,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7428,110.4111105371224,Sama,2.0,1.52,1703.81180912,1718.00529885,1959.28981489,728.601279385,1694.80847347,43.2741496564,43.2741496525,1341571.71705,43.9283786493,43.928378649339344,110.4111105371224,,
351,"(96624.50724096173, 756292.043361806)",734,351,141.84202068786388,tetap,,1685181.0967,Pekalipan,Pulasaren,Hak Milik,00734,8.09797542853,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7000,141.84202068786388,Sama,2.0,1.835479,1115.5049856,1892.3047285,2323.02435861,101.090933544,2219.40810352,44.8665762342,44.8665762342,1685181.0967,53.5265363155,53.52653631550809,141.84202068786388,,
352,"(96234.19587127178, 756194.1654339518)",984,352,41.77903434384237,tetap,,1467192.06469,Pekalipan,Pulasaren,Hak Guna Bangunan,00984,9.65712641964,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7840,41.77903434384237,Sama,2.0,1.835478594,1554.19480207,1477.11241179,1907.83204189,366.43276066,2150.81746496,28.0113059092,28.0113059078,1467192.06469,27.2969951704,27.29699517036509,41.77903434384237,,
353,"(96883.62496949338, 756386.4710763214)",383,353,454.5774346270542,tetap,,7924076.9014,Pekalipan,Pulasaren,Hak Milik,00383,9.30405287352,Normal,3.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Sekunder,2.0,6772,454.5774346270542,Sama,2.0,1.835479,758.320558903,1997.99725742,2522.7726305,438.417605269,2337.04002648,122.141817135,122.141817137,7924076.9014,122.543278581,122.54327858079458,454.5774346270542,,
354,"(96570.61299915053, 756198.757497227)",385,354,18.294321851231487,tetap,,6965755.191,Pekalipan,Pulasaren,Hak Milik,00385,7.40874626931,Normal,3.0,Industri,5.0,Lokal Primer,1.0,6938,18.294321851231487,Sama,2.0,1.835479,1238.19817826,1865.49632928,2296.21595938,94.9788639491,2096.942085,18.0996839201,18.0996839219,6965755.191,22.254560864,22.254560864042368,18.294321851231487,,
355,"(96312.98115537826, 756025.0519301387)",637,355,97.49411231126804,tetap,,1517704.79135,Pekalipan,Pulasaren,Hak Milik,00637,10.085366362,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7427,97.49411231126804,Sama,2.0,1.835479,1742.84624198,1658.44739972,2089.16702982,547.767748591,1827.1130205,39.4840222039,39.4840222029,1517704.79135,39.5296047403,39.529604740306766,97.49411231126804,,
356,"(96396.27607410292, 756182.1962949487)",401,356,98.43168212398997,tetap,,1658265.94145,Pekalipan,Pulasaren,Hak Milik,00401,9.16200179986,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7168,98.43168212398997,Sama,2.0,1.835479,1399.69729492,1667.18859657,2097.90822667,282.187642094,2213.89158364,39.9283679718,39.928367972,1658265.94145,41.4678404164,41.46784041637694,98.43168212398997,,
357,"(96405.32100403751, 756202.2153511784)",327,357,74.4825392997992,tetap,,1669937.07655,Pekalipan,Pulasaren,Hak Milik,00327,6.43604352475,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6834,74.4825392997992,Sama,2.0,1.835479,1384.42799666,1684.65114523,2115.37077533,266.918894415,2198.62228538,38.020264797,38.0202647961,1669937.07655,37.6170031934,37.61700319340112,74.4825392997992,,
358,"(96478.8419953241, 756116.4516936883)",777,358,195.95801715811857,tetap,,3875920.92442,Pekalipan,Pulasaren,Hak Milik,00777,15.3866808709,Normal,3.0,Perumahan Menengah,3.0,Lokal Setapak,1.0,7479,195.95801715811857,Sama,2.0,1.835479,1256.97097875,1792.90484986,2223.62447996,208.571779179,2071.16526747,57.9639398751,57.963939876,3875920.92442,56.3778155576,56.37781555757672,195.95801715811857,,
